,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
2611,"10386,37,100,10,5017.57,3/1/2005 0:00,Resolved,1,3,2005,Ships,72,S700_2610,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2021-02-24,,,,,,,,,,,,,,,,,,,
2612,10397,22.0,66.5,4.0,1463.0,2021-02-25,Shipped,1.0,3.0,2005.0,Ships,72.0,S700_2610,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small
2613,10414,31.0,75.89,4.0,2352.59,2021-02-26,On Hold,2.0,5.0,2005.0,Ships,72.0,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small
2614,10103,42.0,100.0,6.0,4460.82,2021-02-27,Shipped,1.0,1.0,2003.0,Classic Cars,101.0,S700_2824,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
2615,"10114,42,100,10,4758.18,4/1/2003 0:00,Shipped,2,4,2003,Classic Cars,101,S700_2824,""La Corne D'abondance, Co."",(1) 42.34.2555,""265, boulevard Charonne"",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium",,,,,2021-02-28,,,,,,,,,,,,,,,,,,,
2616,"10126,45,100,6,4597.2,5/28/2003 0:00,Shipped,2,5,2003,Classic Cars,101,S700_2824,""Corrida Auto Replicas, Ltd"",(91) 555 22 82,""C/ Araquil, 67"",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium",,,,,2021-03-01,,,,,,,,,,,,,,,,,,,
2617,10140,36.0,100.0,6.0,4114.8,2021-03-02,Shipped,3.0,7.0,2003.0,Classic Cars,101.0,S700_2824,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
2618,"10150,20,100,3,2104,9/19/2003 0:00,Shipped,3,9,2003,Classic Cars,101,S700_2824,""Dragon Souveniers, Ltd."",+65 221 7555,""Bronz Sok., Bronz Apt. 3/6 Tesvikiye"",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small",,,,,2021-03-03,,,,,,,,,,,,,,,,,,,
2619,10164,39.0,81.93,4.0,3195.27,2021-03-04,Resolved,4.0,10.0,2003.0,Classic Cars,101.0,S700_2824,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium
2620,"10175,42,85.98,11,3611.16,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,101,S700_2824,""Stylish Desk Decors, Co."",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium",,,,,2021-03-05,,,,,,,,,,,,,,,,,,,
2621,"10183,23,86.99,3,2000.77,11/13/2003 0:00,Shipped,4,11,2003,Classic Cars,101,S700_2824,""Classic Gift Ideas, Inc"",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small",,,,,2021-03-06,,,,,,,,,,,,,,,,,,,
2622,"10194,26,89.01,6,2314.26,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,101,S700_2824,""Saveley & Henriot, Co."",78.32.5555,""2, rue du Commerce"",,Lyon,,69004,France,EMEA,Saveley,Mary,Small",,,,,2021-03-07,,,,,,,,,,,,,,,,,,,
2623,10206,33.0,100.0,1.0,3871.89,2021-03-08,Shipped,4.0,12.0,2003.0,Classic Cars,101.0,S700_2824,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Medium
2624,10217,31.0,88.0,6.0,2728.0,2021-03-09,Shipped,1.0,2.0,2004.0,Classic Cars,101.0,S700_2824,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
2625,10229,50.0,100.0,11.0,5614.0,2021-03-10,Shipped,1.0,3.0,2004.0,Classic Cars,101.0,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
2626,10245,44.0,100.0,4.0,4628.8,2021-03-11,Shipped,2.0,5.0,2004.0,Classic Cars,101.0,S700_2824,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Medium
2627,"10258,45,80.92,1,3641.4,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,101,S700_2824,""Tokyo Collectables, Ltd"",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium",,,,,2021-03-12,,,,,,,,,,,,,,,,,,,
2628,"10270,46,88,4,4048,7/19/2004 0:00,Shipped,3,7,2004,Classic Cars,101,S700_2824,Souveniers And Things Co.,+61 2 9495 8555,""Monitor Money Building, 815 Pacific Hwy"",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium",,,,,2021-03-13,,,,,,,,,,,,,,,,,,,
2629,10281,27.0,85.98,11.0,2321.46,2021-03-14,Shipped,3.0,8.0,2004.0,Classic Cars,101.0,S700_2824,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Small
2630,10291,28.0,100.0,6.0,3256.96,2021-03-15,Shipped,3.0,9.0,2004.0,Classic Cars,101.0,S700_2824,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
2631,"10304,40,100,1,4208,10/11/2004 0:00,Shipped,4,10,2004,Classic Cars,101,S700_2824,Auto Assoc. & Cie.,30.59.8555,""67, avenue de l'Europe"",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium",,,,,2021-03-16,,,,,,,,,,,,,,,,,,,
2632,10313,30.0,99.13,9.0,2973.9,2021-03-17,Shipped,4.0,10.0,2004.0,Classic Cars,101.0,S700_2824,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Small
2633,10324,34.0,100.0,5.0,4248.3,2021-03-18,Shipped,4.0,11.0,2004.0,Classic Cars,101.0,S700_2824,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Medium
2634,"10336,46,100,2,9558.8,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,101,S700_2824,""La Corne D'abondance, Co."",(1) 42.34.2555,""265, boulevard Charonne"",,Paris,,75012,France,EMEA,Bertrand,Marie,Large",,,,,2021-03-19,,,,,,,,,,,,,,,,,,,
2635,"10348,32,82.83,7,2650.56,11/1/2004 0:00,Shipped,4,11,2004,Classic Cars,101,S700_2824,""Corrida Auto Replicas, Ltd"",(91) 555 22 82,""C/ Araquil, 67"",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small",,,,,2021-03-20,,,,,,,,,,,,,,,,,,,
2636,"10358,27,100,3,3761.37,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,101,S700_2824,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2021-03-21,,,,,,,,,,,,,,,,,,,
2637,10371,34.0,100.0,3.0,4301.34,2021-03-22,Shipped,1.0,1.0,2005.0,Classic Cars,101.0,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
2638,10382,34.0,54.84,9.0,1864.56,2021-03-23,Shipped,1.0,2.0,2005.0,Classic Cars,101.0,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2639,10411,34.0,100.0,4.0,3576.8,2021-03-24,Shipped,2.0,5.0,2005.0,Classic Cars,101.0,S700_2824,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium
2640,"10424,46,80.92,1,3722.32,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,101,S700_2824,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2021-03-25,,,,,,,,,,,,,,,,,,,
2641,10106,32.0,100.0,1.0,3986.56,2021-03-26,Shipped,1.0,2.0,2003.0,Planes,118.0,S700_2834,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
2642,"10120,24,100,7,3417.12,4/29/2003 0:00,Shipped,2,4,2003,Planes,118,S700_2834,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium",,,,,2021-03-27,,,,,,,,,,,,,,,,,,,
2643,"10133,27,99.67,2,2691.09,6/27/2003 0:00,Shipped,2,6,2003,Planes,118,S700_2834,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2021-03-28,,,,,,,,,,,,,,,,,,,
2644,10145,20.0,100.0,13.0,2752.6,2021-03-29,Shipped,3.0,8.0,2003.0,Planes,118.0,S700_2834,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small
2645,10168,36.0,100.0,8.0,4527.72,2021-03-30,Shipped,4.0,10.0,2003.0,Planes,118.0,S700_2834,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
2646,"10188,29,100,8,3957.05,11/18/2003 0:00,Shipped,4,11,2003,Planes,118,S700_2834,Herkku Gifts,+47 2267 3215,""Drammen 121, PR 744 Sentrum"",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium",,,,,2021-03-31,,,,,,,,,,,,,,,,,,,
2647,"10210,25,100,6,2818,1/12/2004 0:00,Shipped,1,1,2004,Planes,118,S700_2834,Osaka Souveniers Co.,+81 06 6342 5555,""Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku"",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small",,,,,2021-04-01,,,,,,,,,,,,,,,,,,,
2648,"10223,29,100,8,3199.86,2/20/2004 0:00,Shipped,1,2,2004,Planes,118,S700_2834,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium",,,,,2021-04-02,,,,,,,,,,,,,,,,,,,
2649,"10235,25,96.11,2,2402.75,4/2/2004 0:00,Shipped,2,4,2004,Planes,118,S700_2834,""Royal Canadian Collectables, Ltd."",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small",,,,,2021-04-03,,,,,,,,,,,,,,,,,,,
2650,10250,44.0,100.0,3.0,6055.72,2021-04-04,Shipped,2.0,5.0,2004.0,Planes,118.0,S700_2834,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Medium
2651,10263,47.0,100.0,9.0,5465.16,2021-04-05,Shipped,2.0,6.0,2004.0,Planes,118.0,S700_2834,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium
2652,"10275,48,100,8,6378.72,7/23/2004 0:00,Shipped,3,7,2004,Planes,118,S700_2834,La Rochelle Gifts,40.67.8555,""67, rue des Cinquante Otages"",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium",,,,,2021-04-06,,,,,,,,,,,,,,,,,,,
2653,10285,45.0,100.0,13.0,5392.8,2021-04-07,Shipped,3.0,8.0,2004.0,Planes,118.0,S700_2834,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium
2654,"10297,35,100,3,3986.5,9/16/2004 0:00,Shipped,3,9,2004,Planes,118,S700_2834,""Clover Collections, Co."",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium",,,,,2021-04-08,,,,,,,,,,,,,,,,,,,
2655,10308,31.0,100.0,6.0,4009.23,2021-04-09,Shipped,4.0,10.0,2004.0,Planes,118.0,S700_2834,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium
2656,10318,50.0,100.0,8.0,7119.0,2021-04-10,Shipped,4.0,11.0,2004.0,Planes,118.0,S700_2834,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Large
2657,10328,33.0,100.0,11.0,4072.2,2021-04-11,Shipped,4.0,11.0,2004.0,Planes,118.0,S700_2834,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
2658,"10340,29,100,6,4094.51,11/24/2004 0:00,Shipped,4,11,2004,Planes,118,S700_2834,Enaco Distributors,(93) 203 4555,""Rambla de Catalu¤a, 23"",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium",,,,,2021-04-12,,,,,,,,,,,,,,,,,,,
2659,10353,48.0,68.8,4.0,3302.4,2021-04-13,Shipped,4.0,12.0,2004.0,Planes,118.0,S700_2834,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Medium
2660,"10361,44,72.42,5,3186.48,12/17/2004 0:00,Shipped,4,12,2004,Planes,118,S700_2834,Souveniers And Things Co.,+61 2 9495 8555,""Monitor Money Building, 815 Pacific Hwy"",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium",,,,,2021-04-14,,,,,,,,,,,,,,,,,,,
2661,"10375,25,66.73,10,1668.25,2/3/2005 0:00,Shipped,1,2,2005,Planes,118,S700_2834,La Rochelle Gifts,40.67.8555,""67, rue des Cinquante Otages"",,Nantes,,44000,France,EMEA,Labrune,Janine,Small",,,,,2021-04-15,,,,,,,,,,,,,,,,,,,
2662,10388,50.0,100.0,3.0,7154.5,2021-04-16,Shipped,1.0,3.0,2005.0,Planes,118.0,S700_2834,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Large
2663,10398,23.0,100.0,9.0,2810.83,2021-04-17,Shipped,1.0,3.0,2005.0,Planes,118.0,S700_2834,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
2664,10401,21.0,96.11,2.0,2018.31,2021-04-18,On Hold,2.0,4.0,2005.0,Planes,118.0,S700_2834,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small
2665,10416,41.0,100.0,3.0,5642.83,2021-04-19,Shipped,2.0,5.0,2005.0,Planes,118.0,S700_2834,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
2666,10106,44.0,74.4,8.0,3273.6,2021-04-20,Shipped,1.0,2.0,2003.0,Planes,80.0,S700_3167,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
2667,"10120,43,76,14,3268,4/29/2003 0:00,Shipped,2,4,2003,Planes,80,S700_3167,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium",,,,,2021-04-21,,,,,,,,,,,,,,,,,,,
2668,10143,28.0,96.0,3.0,2688.0,2021-04-22,Shipped,3.0,8.0,2003.0,Planes,80.0,S700_3167,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Small
2669,"10155,43,86.4,1,3715.2,10/6/2003 0:00,Shipped,4,10,2003,Planes,80,S700_3167,""Toys of Finland, Co."",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium",,,,,2021-04-23,,,,,,,,,,,,,,,,,,,
2670,10168,48.0,96.0,15.0,4608.0,2021-04-24,Shipped,4.0,10.0,2003.0,Planes,80.0,S700_3167,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
2671,10199,38.0,82.4,3.0,3131.2,2021-04-25,Shipped,4.0,12.0,2003.0,Planes,80.0,S700_3167,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Medium
2672,"10210,31,86.4,13,2678.4,1/12/2004 0:00,Shipped,1,1,2004,Planes,80,S700_3167,Osaka Souveniers Co.,+81 06 6342 5555,""Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku"",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small",,,,,2021-04-26,,,,,,,,,,,,,,,,,,,
2673,"10223,26,67.2,15,1747.2,2/20/2004 0:00,Shipped,1,2,2004,Planes,80,S700_3167,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small",,,,,2021-04-27,,,,,,,,,,,,,,,,,,,
2674,"10235,32,92,9,2944,4/2/2004 0:00,Shipped,2,4,2004,Planes,80,S700_3167,""Royal Canadian Collectables, Ltd."",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small",,,,,2021-04-28,,,,,,,,,,,,,,,,,,,
2675,10250,44.0,67.2,10.0,2956.8,2021-04-29,Shipped,2.0,5.0,2004.0,Planes,80.0,S700_3167,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small
2676,"10262,27,76,5,2052,6/24/2004 0:00,Cancelled,2,6,2004,Planes,80,S700_3167,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2021-04-30,,,,,,,,,,,,,,,,,,,
2677,"10275,43,73.6,15,3164.8,7/23/2004 0:00,Shipped,3,7,2004,Planes,80,S700_3167,La Rochelle Gifts,40.67.8555,""67, rue des Cinquante Otages"",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium",,,,,2021-05-01,,,,,,,,,,,,,,,,,,,
2678,"10284,25,69.6,7,1740,8/21/2004 0:00,Shipped,3,8,2004,Planes,80,S700_3167,""Norway Gifts By Mail, Co."",+47 2212 1555,""Drammensveien 126 A, PB 744 Sentrum"",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small",,,,,2021-05-02,,,,,,,,,,,,,,,,,,,
2679,"10296,22,80.8,3,1777.6,9/15/2004 0:00,Shipped,3,9,2004,Planes,80,S700_3167,""Bavarian Collectables Imports, Co."",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small",,,,,2021-05-03,,,,,,,,,,,,,,,,,,,
2680,10308,21.0,87.2,13.0,1831.2,2021-05-04,Shipped,4.0,10.0,2004.0,Planes,80.0,S700_3167,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Small
2681,10316,48.0,75.2,5.0,3609.6,2021-05-05,Shipped,4.0,11.0,2004.0,Planes,80.0,S700_3167,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
2682,10328,33.0,64.0,13.0,2112.0,2021-05-06,Shipped,4.0,11.0,2004.0,Planes,80.0,S700_3167,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
2683,10341,34.0,100.0,5.0,3644.12,2021-05-07,Shipped,4.0,11.0,2004.0,Planes,80.0,S700_3167,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
2684,10353,43.0,81.95,6.0,3523.85,2021-05-08,Shipped,4.0,12.0,2004.0,Planes,80.0,S700_3167,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Medium
2685,"10361,44,100,10,5001.92,12/17/2004 0:00,Shipped,4,12,2004,Planes,80,S700_3167,Souveniers And Things Co.,+61 2 9495 8555,""Monitor Money Building, 815 Pacific Hwy"",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium",,,,,2021-05-09,,,,,,,,,,,,,,,,,,,
2686,"10375,44,100,11,5208.72,2/3/2005 0:00,Shipped,1,2,2005,Planes,80,S700_3167,La Rochelle Gifts,40.67.8555,""67, rue des Cinquante Otages"",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium",,,,,2021-05-10,,,,,,,,,,,,,,,,,,,
2687,"10386,32,94.34,17,3018.88,3/1/2005 0:00,Resolved,1,3,2005,Planes,80,S700_3167,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2021-05-11,,,,,,,,,,,,,,,,,,,
2688,10398,29.0,65.6,10.0,1902.4,2021-05-12,Shipped,1.0,3.0,2005.0,Planes,80.0,S700_3167,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
2689,10401,77.0,92.0,9.0,7084.0,2021-05-13,On Hold,2.0,4.0,2005.0,Planes,80.0,S700_3167,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Large
2690,10416,39.0,67.2,10.0,2620.8,2021-05-14,Shipped,2.0,5.0,2005.0,Planes,80.0,S700_3167,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
2691,10105,39.0,81.14,6.0,3164.46,2021-05-15,Shipped,1.0,2.0,2003.0,Ships,100.0,S700_3505,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
2692,"10118,36,100,1,4219.2,4/21/2003 0:00,Shipped,2,4,2003,Ships,100,S700_3505,Enaco Distributors,(93) 203 4555,""Rambla de Catalu¤a, 23"",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium",,,,,2021-05-16,,,,,,,,,,,,,,,,,,,
2693,"10129,42,91.15,6,3828.3,6/12/2003 0:00,Shipped,2,6,2003,Ships,100,S700_3505,""Stylish Desk Decors, Co."",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium",,,,,2021-05-17,,,,,,,,,,,,,,,,,,,
2694,10142,21.0,100.0,3.0,2334.99,2021-05-18,Shipped,3.0,8.0,2003.0,Ships,100.0,S700_3505,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
2695,"10153,50,88.15,2,4407.5,9/28/2003 0:00,Shipped,3,9,2003,Ships,100,S700_3505,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2021-05-19,,,,,,,,,,,,,,,,,,,
2696,10167,24.0,100.0,13.0,2812.8,2021-05-20,Cancelled,4.0,10.0,2003.0,Ships,100.0,S700_3505,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
2697,"10177,44,92.16,4,4055.04,11/7/2003 0:00,Shipped,4,11,2003,Ships,100,S700_3505,CAF Imports,+34 913 728 555,""Merchants House, 27-30 Merchant's Quay"",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium",,,,,2021-05-21,,,,,,,,,,,,,,,,,,,
2698,10185,37.0,100.0,4.0,3891.66,2021-05-22,Shipped,4.0,11.0,2003.0,Ships,100.0,S700_3505,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Medium
2699,"10197,27,92.16,10,2488.32,11/26/2003 0:00,Shipped,4,11,2003,Ships,100,S700_3505,Enaco Distributors,(93) 203 4555,""Rambla de Catalu¤a, 23"",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small",,,,,2021-05-23,,,,,,,,,,,,,,,,,,,
2700,"10208,37,100,4,4447.4,1/2/2004 0:00,Shipped,1,1,2004,Ships,100,S700_3505,""Saveley & Henriot, Co."",78.32.5555,""2, rue du Commerce"",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium",,,,,2021-05-24,,,,,,,,,,,,,,,,,,,
2701,10222,38.0,100.0,16.0,4187.22,2021-05-25,Shipped,1.0,2.0,2004.0,Ships,100.0,S700_3505,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
2702,10232,48.0,96.16,1.0,4615.68,2021-05-26,Shipped,1.0,3.0,2004.0,Ships,100.0,S700_3505,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
2703,10248,30.0,100.0,7.0,3245.4,2021-05-27,Cancelled,2.0,5.0,2004.0,Ships,100.0,S700_3505,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
2704,10261,25.0,88.15,5.0,2203.75,2021-05-28,Shipped,2.0,6.0,2004.0,Ships,100.0,S700_3505,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small
2705,10273,40.0,86.15,8.0,3446.0,2021-05-29,Shipped,3.0,7.0,2004.0,Ships,100.0,S700_3505,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
2706,"10283,22,88.15,10,1939.3,8/20/2004 0:00,Shipped,3,8,2004,Ships,100,S700_3505,""Royal Canadian Collectables, Ltd."",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small",,,,,2021-05-30,,,,,,,,,,,,,,,,,,,
2707,10295,34.0,100.0,5.0,3473.78,2021-05-31,Shipped,3.0,9.0,2004.0,Ships,100.0,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium
2708,"10306,32,90.15,4,2884.8,10/14/2004 0:00,Shipped,4,10,2004,Ships,100,S700_3505,""AV Stores, Co."",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small",,,,,2021-06-01,,,,,,,,,,,,,,,,,,,
